ticker,strategy_type_id,backtest_id,2017-2020,2017,2018,2019,2020,2017_Q1,2018_Q1,2019_Q1,2020_Q1,2017_Q2,2018_Q2,2019_Q2,2020_Q2,2017_Q3,2018_Q3,2019_Q3,2020_Q3,2017_Q4,2018_Q4,2019_Q4,2020_Q4,2017_M1,2018_M1,2019_M1,2020_M1,2017_M2,2018_M2,2019_M2,2020_M2,2017_M3,2018_M3,2019_M3,2020_M3,2017_M4,2018_M4,2019_M4,2020_M4,2017_M5,2018_M5,2019_M5,2020_M5,2017_M6,2018_M6,2019_M6,2020_M6,2017_M7,2018_M7,2019_M7,2020_M7,2017_M8,2018_M8,2019_M8,2020_M8,2017_M9,2018_M9,2019_M9,2020_M9,2017_M10,2018_M10,2019_M10,2020_M10,2017_M11,2018_M11,2019_M11,2020_M11,2017_M12,2018_M12,2019_M12,2020_M12
SBIN.NS,1,1561,14.38,42.92,0.42,4.15,-23.47,-3.2,-6.31,-0.11,-25.39,16.37,-4.57,-11.04,51.71,-17.51,-1.91,20.06,-12.62,53.8,14.51,-2.38,-22.63,-1.45,-10.59,0.67,11.02,0.7,1.76,6.01,11.65,-2.46,2.97,-6.4,-39.81,-0.07,-0.29,6.89,33.23,1.92,19.65,-12.42,11.43,14.25,-20.01,-4.97,2.19,-12.16,-13.63,-5.52,9.11,0.66,24.86,-9.6,-9.29,-6.7,-9.05,40.56,-11.72,40.42,1.36,-13.13,2.33,4.07,6.01,-2.12,-20.27,5.24,6.56,14.81,-5.17
SBIN.NS,1,1562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBIN.NS,1,1563,-34.25,106.26,38.99,-36.32,-63.99,-7.99,-16.08,1.49,-50.85,19.39,16.16,-21.33,4.9,-24.05,9.42,2.89,-7.22,147.19,30.3,-22.48,-24.72,-6.9,8.43,15.95,12.12,1.93,-15.38,-6.66,5.96,-3.03,-8.54,-6.22,-58.63,13.57,-2.49,-4.87,14.97,-8.09,31.94,-14.12,-8.07,14.37,-9.72,-3.71,-0.75,-12.36,-18.1,1.2,17.05,-6.25,36.03,-23.88,-6.11,-7.55,-1.79,33.56,-15.58,83.02,17.99,-24.7,2.6,26.83,11.2,-1.92,-28.43,6.49,-0.68,4.96,2.53
SBIN.NS,1,1564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBIN.NS,1,1565,27.21,96.02,-8.64,20.6,-41.1,-5.0,-16.08,-1.67,-36.3,37.66,-1.5,-1.45,42.78,10.07,-3.48,17.96,-27.88,36.18,14.51,5.5,-10.21,-4.92,-10.59,4.17,3.66,2.43,-8.85,5.79,22.76,-2.46,2.97,-10.78,-49.94,4.87,1.49,5.2,32.49,7.8,19.24,-4.94,4.98,21.77,-18.6,-1.44,2.65,-6.1,-15.14,-5.7,9.11,0.77,24.86,-14.56,-13.14,16.32,-8.91,46.41,-23.9,32.66,1.36,-15.01,12.61,2.4,6.01,-1.19,-20.27,0.25,6.56,25.63,0.0
SBIN.NS,1,1566,-20.83,40.42,15.5,-13.87,-43.33,-2.17,8.37,-5.86,-46.23,12.55,3.55,-5.66,0.0,-9.86,-8.36,1.0,17.62,41.48,12.32,-3.97,-10.39,-5.83,2.81,0.1,4.48,-2.11,0.0,-0.35,5.99,6.12,5.41,-5.62,-51.45,-1.39,0.0,1.61,0.0,4.17,-0.54,-6.54,4.28,9.57,4.12,-0.65,-4.1,-2.39,-0.92,-3.19,6.04,0.76,0.0,-12.18,12.78,-8.35,-7.51,18.79,-1.65,41.55,0.0,-8.97,-1.18,-1.41,1.46,0.41,-4.33,1.38,10.7,5.06,-5.21
SBIN.NS,1,1567,-30.87,150.87,32.91,-51.88,-56.91,-1.91,-3.49,-19.07,-50.45,28.43,39.26,-23.06,11.39,-25.85,-17.27,2.12,4.64,168.58,19.53,-24.32,-25.39,-8.22,13.54,6.51,7.65,1.81,-13.33,-7.64,15.48,4.97,-1.92,-17.74,-60.14,8.66,2.03,5.16,17.47,0.2,31.11,-20.55,-0.86,17.96,4.11,-7.91,-4.36,-12.48,-15.96,-6.55,22.08,-4.42,6.21,-19.43,0.86,-11.36,-7.32,35.64,-15.02,143.61,17.78,-24.28,-1.97,2.76,2.07,-5.38,-23.75,7.29,-0.57,5.63,-0.19
SBIN.NS,1,1568,-22.74,31.35,7.57,-7.93,-40.61,-7.24,2.75,5.6,-35.5,22.01,1.03,-2.22,-12.36,-5.71,-16.37,-5.54,3.63,23.09,23.91,-5.61,1.39,-6.3,11.18,8.29,4.36,0.0,-22.22,3.37,7.22,-1.01,18.81,-5.66,-42.36,5.33,0.0,2.3,0.0,4.67,-4.62,-0.17,13.3,10.67,5.92,-4.26,-22.65,-2.49,-2.26,-11.11,0.0,9.24,0.0,-8.41,5.69,-11.48,-14.44,16.02,-1.95,35.78,14.89,-13.71,8.07,-1.05,-1.01,4.23,-9.7,-8.38,8.94,4.96,3.9
SBIN.NS,1,1569,-44.1,60.59,-33.32,-18.62,-35.86,-5.69,-29.81,-9.34,-37.39,48.04,8.81,-16.67,24.57,-20.03,-18.53,4.73,-14.35,43.83,7.16,2.86,-3.98,-10.42,-9.15,1.87,7.51,4.45,-19.36,4.6,44.87,0.79,-4.19,-14.92,-59.8,7.76,8.53,1.99,6.71,9.77,20.29,-19.82,10.28,25.16,-16.64,1.9,5.85,-4.85,-21.46,-10.39,13.0,-4.09,17.68,-13.4,-7.61,-12.37,-11.86,34.95,-17.96,25.76,-0.81,-19.12,21.13,11.31,5.24,1.21,-15.78,2.75,2.65,25.66,-5.88
SBIN.NS,1,1570,7.39,78.1,6.17,-0.78,-42.76,-5.37,20.45,10.44,-49.7,28.19,2.18,13.07,34.52,12.96,-23.52,-10.15,20.28,29.99,12.8,-11.56,-29.67,-12.18,5.17,7.52,-4.55,0.81,0.0,8.83,6.31,6.89,14.53,-5.62,-50.43,3.17,0.0,4.5,0.0,5.02,-7.0,3.18,48.47,18.31,9.88,4.86,-9.39,-4.06,-4.02,-12.66,6.04,6.71,0.0,-10.78,10.01,10.33,-20.32,15.3,3.11,28.89,0.0,-8.97,-10.24,4.3,1.89,-5.73,-21.64,-3.31,10.7,3.06,0.0
SBIN.NS,1,1571,-29.66,134.37,13.88,-35.42,-59.19,-6.6,1.17,-1.01,-46.84,30.76,16.52,-24.95,-0.44,-19.93,-25.83,0.06,14.2,139.68,30.24,-13.13,-32.46,-8.23,13.17,11.09,6.97,4.26,-8.1,0.1,15.48,-2.38,-2.73,-10.98,-56.97,7.43,5.11,6.16,11.28,4.27,3.93,-23.75,-10.54,16.74,6.67,-7.3,0.01,-12.64,-14.87,-14.62,18.26,5.26,-2.1,-20.25,2.39,-12.93,-11.01,46.96,-5.69,134.25,18.89,-16.33,11.67,-2.06,2.75,-3.28,-36.88,4.47,6.62,7.34,-4.18
SBIN.NS,1,1572,-3.6,113.32,19.99,-11.09,-57.64,4.3,1.28,5.68,-61.94,25.44,7.24,-6.15,6.56,6.86,-22.83,-12.45,20.98,52.58,43.16,2.39,-13.66,-6.3,7.72,10.15,8.85,7.24,-12.69,6.97,8.38,3.79,7.68,-10.31,-67.74,1.74,0.0,4.55,0.0,5.28,-0.34,-6.01,-0.11,17.1,7.6,-4.49,6.68,2.44,-21.73,-18.42,11.54,10.24,0.0,-9.11,8.46,-5.37,-1.4,18.09,0.0,49.43,17.4,-9.34,-3.08,1.22,3.81,12.93,-14.06,0.87,17.47,0.0,3.66
SBIN.NS,1,1573,-49.31,84.25,-42.34,-1.05,-51.78,-9.74,-37.43,-7.58,-44.87,26.92,19.73,-15.48,23.61,-14.95,-31.76,0.52,-9.2,89.13,12.78,26.02,-22.08,-7.88,-1.21,7.04,4.73,3.37,-25.37,2.66,38.87,-5.21,-15.12,-15.89,-62.09,9.49,9.54,5.46,16.87,-4.11,8.92,-20.55,9.47,20.88,0.35,0.88,-3.38,0.38,-19.3,-13.28,15.73,-3.4,0.63,-16.2,-4.25,-12.3,-15.97,38.32,-18.06,72.41,0.65,-15.55,40.9,7.56,8.95,11.57,-41.49,1.99,2.85,33.75,-5.48
SBIN.NS,1,1574,-44.75,97.02,3.05,-3.32,-71.85,-2.88,25.2,-4.22,-70.59,24.51,-10.29,9.73,-4.34,-6.27,-20.84,-19.51,27.86,73.84,15.91,14.28,-21.77,-6.39,24.4,5.15,-0.79,4.51,-8.23,10.8,7.8,-0.72,9.66,-17.8,-72.49,13.25,0.0,10.77,0.0,-0.44,-20.26,1.17,-6.67,10.42,12.5,-2.08,2.5,4.89,-9.1,-23.97,6.04,5.96,0.0,-14.14,8.65,-15.66,-12.92,23.31,10.98,61.02,0.0,-4.57,3.25,6.08,3.46,5.22,-26.78,1.77,12.03,13.81,3.48
SBIN.NS,1,1575,-63.86,140.2,-8.26,-36.89,-74.01,-6.6,-11.98,-8.75,-59.71,35.52,14.99,-23.6,-2.62,-21.78,-30.72,-0.42,7.29,142.61,30.82,-9.09,-38.26,-8.23,9.96,14.67,6.97,4.26,-14.08,-1.42,15.48,-2.38,-6.84,-19.28,-67.39,8.33,6.46,-0.66,15.64,5.05,-1.9,-17.04,-14.7,19.09,10.1,-7.3,-1.28,-6.06,-18.37,-14.62,16.85,0.13,-2.1,-25.92,2.39,-16.83,-13.31,57.45,-10.33,120.89,18.89,-16.4,16.89,2.21,2.75,1.31,-47.18,7.46,7.09,7.34,0.0
SBIN.NS,1,1576,-45.76,2.57,18.91,5.41,-57.81,2.3,-6.16,10.92,-57.85,12.31,5.47,-4.59,11.66,-4.72,-16.61,-4.86,17.33,-6.31,44.07,4.68,-23.6,0.0,0.67,5.16,0.77,0.64,-11.05,8.74,10.01,1.65,4.8,-3.0,-61.98,1.06,0.0,4.74,0.0,6.74,0.75,-8.91,3.76,4.11,4.69,0.0,7.61,2.44,-13.35,-10.89,4.49,0.41,-1.24,-10.34,3.73,-7.36,-2.55,19.09,8.25,-4.7,17.4,2.76,0.0,0.0,7.75,1.86,-23.6,-1.68,13.89,0.0,0.0
SBIN.NS,1,1577,-43.27,37.46,-18.02,22.81,-59.0,-0.7,-25.51,-14.15,-53.04,16.42,15.51,-2.94,26.72,-15.83,-4.48,-7.01,5.6,41.28,-0.26,58.49,-34.76,0.0,5.95,5.81,1.68,2.9,-21.89,1.07,38.77,-3.5,-9.99,-19.72,-66.72,7.77,5.15,5.05,10.11,-3.75,12.81,-6.75,-0.96,12.23,-2.62,-0.92,16.2,-4.39,-4.29,-9.73,6.46,-3.0,1.99,-21.97,-10.25,-9.25,-2.15,32.02,10.51,53.56,-10.98,15.83,17.31,-9.42,6.91,5.51,-39.03,1.57,4.8,29.68,-8.79
SBIN.NS,1,1578,-71.3,20.46,-4.79,-0.09,-74.95,-2.35,-11.66,1.89,-68.68,15.8,7.06,18.03,9.24,11.97,-23.66,-26.35,11.95,-4.86,31.87,12.81,-34.6,0.0,3.51,0.26,-11.66,2.57,-23.74,6.9,7.8,-4.8,11.92,-4.94,-67.11,7.39,0.0,7.29,0.0,2.65,-4.18,10.01,10.36,5.04,11.73,0.0,-1.01,8.36,-9.18,-23.17,0.0,9.98,-4.68,-22.54,0.34,-6.04,-11.82,23.75,11.56,-4.86,13.08,13.24,0.0,0.0,5.58,-0.38,-34.6,0.0,10.45,0.0,0.0
SBIN.NS,1,1579,0.42,115.55,-25.96,45.53,-56.77,-1.46,-16.52,-9.46,-53.68,15.84,-8.26,33.8,38.82,-21.07,-21.12,-6.39,34.83,139.22,22.57,28.34,-50.14,0.0,17.56,14.69,0.42,3.16,-18.92,-5.69,26.61,-4.47,-12.43,-16.3,-63.57,6.8,4.57,11.27,15.64,0.84,-3.62,15.79,-11.12,7.56,-8.97,3.85,35.06,-6.06,-7.06,-15.03,21.46,-1.42,-2.1,-26.39,-2.97,-14.76,-13.31,49.66,14.4,92.9,14.11,22.65,15.23,17.66,7.59,-9.41,-52.64,5.4,-0.16,15.51,-8.63
SBIN.NS,1,1580,-68.21,69.97,-25.66,-5.81,-73.29,0.63,-23.04,4.47,-65.47,30.72,-11.87,1.42,14.9,63.51,-23.19,-28.06,34.19,-20.98,42.7,23.58,-49.83,0.0,0.67,-2.9,-1.28,0.64,-29.73,15.69,9.16,-0.01,8.79,-7.0,-67.96,3.47,0.0,6.09,0.0,6.74,-19.22,-4.41,18.16,18.36,9.1,0.0,-2.75,2.44,-13.32,-10.89,4.49,8.48,-0.01,-25.29,7.48,47.14,-11.38,8.05,19.48,-16.27,17.4,34.91,0.0,0.0,5.97,-8.4,-49.83,-5.62,14.71,0.0,0.0
SBIN.NS,2,1581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBIN.NS,2,1582,0.75,25.68,10.62,-4.11,-24.43,-0.7,-6.88,-20.18,-22.73,12.64,-7.17,-4.92,13.73,-21.54,6.8,30.08,13.87,43.21,19.82,-2.87,-24.48,-7.07,4.53,-10.53,9.73,1.26,-11.39,8.34,35.71,5.53,0.52,-17.65,-48.12,3.74,-4.32,8.98,11.45,-4.21,9.58,-16.01,-10.57,13.36,-11.45,3.88,14.11,-12.44,-9.29,1.25,28.72,3.53,22.52,-2.84,-1.3,-13.45,-3.91,32.24,-10.37,54.74,4.66,-17.66,15.35,-9.28,7.97,3.33,-28.95,2.02,6.03,14.16,-7.86
SBIN.NS,2,1583,-48.64,24.68,-26.67,-34.24,-14.56,-3.35,-21.64,-11.9,-24.73,27.75,5.42,-28.77,31.7,-21.53,-17.17,6.59,-5.08,28.69,7.16,-1.69,-9.21,-7.15,-9.15,-1.55,11.53,3.27,-9.97,1.91,37.84,0.79,-4.19,-12.18,-51.04,2.68,6.62,1.99,6.71,5.96,20.71,-25.69,17.06,17.43,-18.09,-6.01,5.43,-11.0,-20.06,-10.21,13.0,-5.01,17.74,-8.37,-7.61,-7.19,-12.0,29.56,-9.07,29.98,-0.81,-18.07,10.06,-1.97,5.24,0.25,-15.78,1.0,2.65,19.69,-2.05
SBIN.NS,2,1584,-34.72,102.03,20.79,-11.83,-69.66,-1.2,17.67,-11.82,-72.18,12.14,10.46,1.66,5.33,0.59,-20.83,-10.5,29.78,81.29,17.38,9.9,-20.23,-6.39,20.04,0.45,-2.49,1.45,-8.46,0.48,7.8,4.04,7.09,-12.63,-73.53,8.0,0.0,9.1,0.0,-3.52,2.62,-4.84,-2.6,7.62,7.64,-2.08,8.15,4.89,-9.08,-23.19,6.04,4.55,0.0,-5.71,13.78,-8.28,-12.92,23.58,7.57,78.05,0.0,-12.61,-1.64,1.41,4.77,12.88,-20.16,0.4,12.03,11.41,1.58
SBIN.NS,2,1585,-34.3,13.67,15.62,-1.6,-49.2,-3.45,1.49,-0.91,-42.28,9.86,-1.72,2.81,-1.55,3.91,-6.96,-0.51,17.14,3.13,24.57,-2.92,-23.68,0.0,8.42,5.96,2.62,0.0,-9.19,4.6,8.99,-3.45,3.09,-10.6,-48.4,2.19,0.0,0.0,0.0,3.84,-3.99,2.81,-1.85,3.54,2.37,0.0,0.31,12.22,-6.98,-6.27,10.18,-0.16,2.86,-18.45,0.25,-7.25,-2.75,30.16,6.05,3.13,14.58,-0.95,0.0,0.0,2.75,-1.99,-23.68,0.0,5.82,0.0,0.0
SBIN.NS,2,1586,-57.76,55.24,17.74,-41.3,-60.63,-5.44,-21.82,-22.05,-59.07,44.69,12.87,-11.7,22.97,-20.74,-4.36,-15.33,14.01,43.15,39.53,0.74,-31.39,-13.93,6.71,-2.96,9.97,3.97,-31.04,6.29,16.44,5.67,6.24,-24.43,-68.04,6.43,11.71,5.61,5.54,0.51,11.2,-12.53,19.26,35.27,-9.14,-4.41,-2.3,-18.79,-10.26,-13.63,29.34,17.51,16.57,-23.58,1.82,-16.95,-8.58,28.28,-13.42,38.88,6.67,-18.99,59.89,4.15,21.75,12.12,-51.58,-1.04,7.44,10.91,-11.37
SBIN.NS,2,1587,33.41,88.79,-26.97,23.02,-21.34,-5.84,-34.35,-4.84,-22.31,45.08,9.17,-11.73,33.02,-19.4,-10.45,33.78,-19.56,71.47,13.77,9.48,-5.37,-10.59,-10.59,6.48,9.75,4.1,-18.96,4.93,51.71,1.17,-9.39,-14.83,-53.34,6.46,7.28,0.7,25.51,9.55,22.63,-17.59,-5.07,24.39,-17.02,6.37,11.65,-9.79,-19.96,-3.63,12.76,0.64,28.66,-11.55,-7.15,-11.23,-13.03,56.94,-23.17,40.1,1.36,-20.97,18.45,19.72,8.71,5.56,-15.78,2.23,3.25,31.23,-5.14
SBIN.NS,2,1588,-19.21,75.21,11.61,-13.92,-52.0,-2.63,15.69,8.74,-52.72,24.8,2.18,11.54,18.03,13.73,-14.3,-18.9,20.28,26.79,10.16,-12.49,-28.49,-12.18,5.17,7.52,-6.84,1.1,0.0,7.16,6.31,9.68,10.01,-5.62,-52.27,3.17,0.0,4.1,0.0,4.42,-7.0,2.18,28.04,15.84,9.88,4.86,-7.82,-4.06,-0.92,-12.66,6.04,7.44,0.0,-22.35,10.01,10.33,-13.5,19.58,3.11,26.34,0.0,-8.97,-8.73,5.4,-0.49,-9.76,-21.64,-4.79,10.7,6.54,0.0
SBIN.NS,2,1589,43.35,113.52,-4.49,-3.38,-27.25,-5.21,-0.96,4.98,-37.91,22.15,-0.79,-4.73,-2.04,-1.39,-24.25,10.55,39.8,87.0,28.32,-12.61,-14.44,-5.45,-0.01,0.44,5.12,0.09,0.0,5.87,8.99,0.17,-0.95,-1.28,-45.81,1.52,0.0,0.0,0.0,6.88,-9.8,1.06,-10.03,12.57,9.99,-5.73,8.87,12.57,-21.72,-3.72,16.49,-2.95,0.0,-9.53,13.17,-9.73,-3.22,26.91,6.05,85.78,17.84,-16.46,4.72,-0.5,1.67,-0.94,-18.29,1.16,7.1,5.61,0.0
SBIN.NS,2,1590,-84.73,231.95,-53.77,7.73,-90.76,-2.81,-57.7,-16.83,-82.11,50.3,-0.99,-4.49,-12.6,36.46,-17.42,-23.97,26.76,66.53,33.7,78.38,-53.39,0.0,18.96,-0.87,-10.97,4.25,-58.95,16.6,35.69,-6.77,-13.39,-28.04,-85.19,14.8,13.91,11.24,-7.09,4.6,-27.38,-10.42,27.36,25.17,19.69,-4.16,-26.14,-5.71,-12.04,-10.44,10.61,19.04,16.03,-27.05,-15.9,21.59,-19.09,16.37,36.27,57.36,25.09,76.45,28.84,2.34,12.79,-10.44,-63.82,3.41,-5.24,12.88,0.0
SBIN.NS,2,1591,-12.49,4.64,19.04,2.06,-31.17,-8.55,5.12,-1.37,-15.7,1.89,-7.98,-1.95,30.13,-8.02,2.97,16.59,-18.46,22.09,19.52,-9.48,-23.05,-2.01,-4.44,2.43,11.91,-2.85,8.12,1.02,-2.71,-3.93,1.74,-4.69,-22.57,1.34,-6.57,1.4,32.74,-4.23,7.92,0.26,4.39,4.99,-8.74,-3.57,-6.09,-3.81,-9.92,-4.28,3.01,3.21,13.29,-6.06,-7.43,-7.35,0.9,29.65,-14.48,15.16,7.55,-16.11,0.4,4.63,4.11,1.43,-15.66,1.33,6.75,6.38,-9.13
SBIN.NS,2,1592,60.02,2.75,5.7,19.41,23.39,-2.4,-1.18,-5.05,-5.96,2.47,3.97,1.18,20.14,-2.88,0.44,12.64,8.02,5.79,2.44,10.34,1.11,-2.02,-7.87,0.0,6.28,-0.39,0.0,-1.62,6.14,0.0,7.26,-3.49,-16.64,0.03,1.21,0.0,3.22,3.23,2.73,0.05,6.36,-0.78,0.0,1.13,9.43,-2.73,1.55,-5.31,6.94,1.34,2.65,5.53,1.01,-1.47,-3.64,12.73,0.0,8.71,0.0,-2.96,2.34,0.0,0.0,10.91,-6.28,-2.69,2.44,2.52,5.41
SBIN.NS,2,1593,98.86,112.63,7.71,10.75,-21.6,-2.71,9.76,-1.86,-6.45,19.95,4.54,-2.49,-21.66,-6.69,-7.98,15.29,24.42,95.27,2.01,0.39,-14.02,-5.45,5.16,-2.25,5.12,0.0,0.62,0.5,5.67,2.9,3.73,-0.11,-15.79,1.31,0.0,0.0,0.0,7.41,-1.89,2.07,4.12,10.24,6.56,-4.47,-24.76,0.95,-7.39,-3.83,13.62,-1.48,0.0,0.16,13.22,-6.19,-0.63,19.68,-3.28,92.63,0.0,-5.37,-2.3,-0.5,0.0,3.62,-7.89,1.88,2.01,2.38,-4.46
SBIN.NS,2,1594,-78.52,100.12,-0.5,-50.22,-78.33,0.04,-30.73,-17.28,-76.58,40.95,23.57,-7.92,30.92,-8.69,-16.49,-36.96,-15.48,55.41,39.2,3.68,-16.35,-16.16,20.88,5.65,9.39,8.01,-36.81,8.48,38.31,10.48,-9.3,-27.82,-84.52,7.58,9.26,6.61,5.75,4.04,4.06,-16.05,24.3,25.93,8.69,2.88,-0.4,-9.44,-13.31,-23.27,9.79,25.68,5.75,-33.9,-10.78,-19.77,-8.92,24.28,-13.72,60.14,15.33,-22.35,30.79,1.26,8.57,5.6,-42.61,-4.16,11.17,26.44,11.45
SBIN.NS,2,1595,-52.96,55.41,-32.7,8.55,-58.57,-0.7,-34.06,-15.49,-47.86,19.05,10.81,-3.9,22.82,-15.79,-12.78,-9.98,5.81,56.12,5.62,48.46,-38.85,0.0,5.95,4.71,-1.33,2.9,-26.64,1.96,38.77,-3.5,-15.16,-20.85,-61.92,7.5,5.15,5.05,10.11,-3.91,9.65,-7.67,-4.01,15.25,-3.9,-0.92,16.2,0.54,-4.29,-9.73,6.46,-5.92,-1.29,-24.46,-10.25,-10.96,-7.69,32.02,10.74,61.09,-6.73,10.58,17.31,-5.19,8.95,3.53,-43.26,2.22,3.93,29.68,-8.14
SBIN.NS,2,1596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBIN.NS,2,1597,47.81,36.55,-10.88,22.36,-0.74,-6.78,-4.48,9.42,-7.03,3.94,0.38,12.01,5.28,0.97,-4.54,7.9,9.29,39.58,-2.64,-7.47,-7.21,-7.25,-7.34,0.0,4.47,0.51,0.0,4.41,5.67,0.0,3.09,4.79,-15.79,2.16,0.0,0.0,0.0,-1.47,0.0,6.58,0.0,3.26,0.38,5.09,5.28,9.82,-4.95,-3.11,5.72,-2.47,2.86,4.63,3.38,-5.73,-2.36,6.43,0.0,40.27,0.0,-9.27,-3.8,-0.5,0.0,1.9,0.0,0.0,-2.64,0.09,-3.54
SBIN.NS,2,1598,-48.81,164.6,-7.95,-36.22,-67.05,5.4,-33.2,-17.57,-50.83,62.03,18.3,-13.97,2.95,-17.64,-21.83,-40.33,18.77,88.12,49.01,50.74,-45.19,-10.35,26.51,-5.98,11.27,7.21,-46.74,18.73,58.76,9.66,-0.87,-26.16,-72.17,13.21,16.11,7.54,-1.3,6.16,3.46,-17.56,22.97,34.82,-1.51,-2.96,-15.18,-14.53,-11.22,-23.61,15.43,22.04,8.68,-31.02,5.13,-21.04,-18.99,13.23,-2.12,42.91,29.1,8.22,29.97,26.9,9.45,0.06,-50.98,3.74,5.46,39.2,-13.97
SBIN.NS,2,1599,-19.95,147.07,-38.73,0.2,-47.23,-7.96,-37.1,-4.45,-45.15,40.78,16.12,-11.93,23.61,6.87,-29.81,0.52,-9.2,78.42,19.52,18.45,-14.27,-7.88,-1.21,7.04,2.24,5.41,-24.99,4.6,54.39,-5.21,-15.12,-14.66,-65.25,9.49,9.54,5.46,16.87,4.43,7.15,-17.22,9.47,23.13,-1.06,0.88,-3.38,0.38,-19.3,-13.28,15.73,-4.51,0.63,-16.2,-4.25,11.5,-13.57,38.32,-18.06,61.21,7.42,-20.62,46.52,14.12,11.68,11.57,-41.49,-3.02,-0.37,33.75,0.0
SBIN.NS,2,1600,-60.28,41.66,-27.12,7.33,-64.15,-3.34,-15.63,11.04,-64.47,29.89,-10.19,20.21,58.35,37.6,-29.81,-36.58,13.66,-18.0,37.03,26.8,-43.95,0.0,3.51,0.26,-1.84,2.57,-27.17,16.51,7.8,-5.76,11.92,-4.94,-66.42,7.91,0.0,9.2,0.0,11.46,-20.17,10.08,59.37,7.99,12.5,0.0,-0.64,8.36,-13.45,-23.17,0.0,9.98,-1.6,-28.41,2.41,15.46,-17.59,15.3,10.98,-18.0,13.08,30.83,0.0,0.0,9.71,-3.08,-43.95,0.0,10.45,0.0,0.0
SUNPHARMA.NS,1,1601,42.47,-20.01,97.84,5.49,-14.66,15.93,34.05,75.41,-5.09,-21.87,-7.71,-16.42,1.53,3.6,41.15,-10.58,0.84,-14.76,13.3,-19.53,-12.17,8.77,17.98,48.16,1.08,12.3,13.43,14.66,-5.53,-5.09,0.17,3.26,-0.61,-3.38,3.06,9.84,-16.23,-28.88,11.26,-21.04,11.83,13.7,-19.51,-3.63,8.38,-13.88,11.23,-3.82,-0.65,-2.83,18.42,8.5,-0.45,23.8,7.16,-14.32,1.96,0.88,3.7,-16.28,-4.25,1.21,-0.5,-1.21,3.29,-16.51,9.8,-2.7,-11.2
SUNPHARMA.NS,1,1602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
